"NUM","NAME","PRO","DATE","PLACE","COU","COD","LON","LAT",1955
1318,"Grumellon Jean","FOO","1923-06-01 17:30:00+00:00","ST-SERVAN-S/MER","FR",35,"-1.66667","48.11667","570SPO"
1319,"Guillas Roland","FOO","1936-09-23 21:30:00+00:00","LORIENT","FR",56,"-2.73333","47.66667",
1320,"Hanot Gabriel","FOO","1889-11-06 01:48:56+00:00","ARRAS","FR",62,"2.76667","50.3",
1321,"Gauquelin-A1-1321","FOO","1931-01-29 17:50:00+00:00","LAON","FR",2,"3.61667","49.56667",
1322,"Gauquelin-A1-1322","FOO","1914-07-18 20:00:00-01:00","SCHIRRHEIM","FR",67,"7.75","48.58333","570SPO"
1323,"Heutte Francois","FOO","1938-02-21 16:00:00+00:00","CHAUMONT-EN-VEX","FR",60,"2.08333","49.43333",
1324,"Hugues Francois","FOO","1896-08-13 09:20:40+00:00","PARIS 14E","FR",75,"2.33333","48.83333",
1325,"Huguet Guy","FOO","1923-08-03 05:00:00+00:00","GANNAT","FR",3,"3.33333","46.56667","570SPO"
1326,"Gauquelin-A1-1326","FOO","1924-01-09 09:15:00+00:00","SOCHAUX","FR",25,"6.03333","47.25","570SPO"
1327,"Jonquet Robert","FOO","1925-05-03 09:00:00+00:00","PARIS 14E","FR",75,"2.33333","48.83333",
1328,"Jooris Henri","FOO","1879-04-23 18:47:40+00:00","LILLE","FR",59,"3.08333","50.65",
1329,"Kaelbel Raymond","FOO","1932-01-31 13:05:00+00:00","COLMAR","FR",68,"7.35","48.08333",
1330,"Kenner Rene","FOO","1906-04-21 05:50:40+00:00","CHOISY-LE-ROI","FR",94,"2.48333","48.78333","570SPO"
1331,"Kopa Raymond","FOO","1931-10-13 09:00:00+00:00","NOEUX-LES-MINES","FR",62,"2.76667","50.3",
1332,"Korb Pierre","FOO","1908-04-20 07:30:00-01:00","MULHOUSE","FR",68,"7.35","48.08333","570SPO"
1333,"Lamy Roger","FOO","1926-01-13 21:00:00+00:00","PARIS 8E","FR",75,"2.33333","48.83333","570SPO"
1334,"Laurent Jean","FOO","1906-12-30 09:50:40+00:00","MAISONS-ALFORT","FR",94,"2.48333","48.78333","570SPO"
1335,"Laurent Lucien","FOO","1907-12-10 00:20:40+00:00","ST-MAUR-DES-FOS","FR",94,"2.48333","48.78333","570SPO"
1336,"Leblond Michel","FOO","1932-05-10 22:00:00+00:00","REIMS","FR",51,"4.36667","48.95",
1337,"Leduc Lucien","FOO","1918-12-30 14:00:00+00:00","LE PORTEL","FR",62,"2.76667","50.3",
1338,"Leenaert Jacques","FOO","1921-01-22 15:30:00+00:00","ROUBAIX","FR",59,"3.08333","50.65","570SPO"
1339,"Lerond Andre","FOO","1930-12-06 15:00:00+00:00","LE HAVRE","FR",76,"1.08333","49.43333",
1340,"Liberati Ernest","FOO","1908-03-22 05:20:40+00:00","ORAN","DZ",,"-0.5","35.66667","570SPO"
1341,"Llense Rene","FOO","1913-07-14 13:00:00+00:00","COLLIOURE","FR",66,"2.91667","42.7","570SPO"
1342,"Lorius Pierre","FOO","1925-02-12 09:00:00+00:00","ETERNON","FR",25,"6.03333","47.25","570SPO"
1343,"Ludo Francois","FOO","1930-03-04 12:25:00+00:00","ROUVROY","FR",62,"2.76667","50.3",
1344,"Maes Eugene","FOO","1890-09-15 10:50:40+00:00","PARIS 11E","FR",75,"2.33333","48.83333",
1345,"Mahi Khennane","FOO","1936-10-21 23:00:00+00:00","MASCARA MOSTAG","DZ",,0,"35.83333",
1346,"Gauquelin-A1-1346","FOO","1931-06-13 10:00:00+00:00","BRIGNOLES","FR",83,"6.46667","43.53333",
1347,"Marche Roger","FOO","1924-03-05 13:00:00+00:00","VILLERS-SEMEUSE","FR",8,"4.73333","49.76667","570SPO"
1348,"Mattler Eugene","FOO","1905-12-24 11:20:40+00:00","BELFORT","FR",90,"6.86667","47.63333","570SPO"
1349,"Moreel Georges","FOO","1924-07-22 10:00:00+00:00","GENNEVILLIERS","FR",92,"2.18333","48.83333","570SPO"
1350,"Muller Lucien","FOO","1934-09-03 00:30:00+00:00","BISCHWILLER","FR",67,"7.75","48.58333",
1351,"Nicolas Jean","FOO","1913-06-09 07:30:00+00:00","NANTERRE","FR",92,"2.18333","48.83333",
1352,"Gauquelin-A1-1352","FOO","1899-11-04 22:50:40+00:00","PARIS 11E","FR",75,"2.33333","48.83333",
1353,"Gauquelin-A1-1353","FOO","1930-07-12 10:00:00+00:00","MOSTAGANEM","DZ",,0,"35.83333",
1354,"Ourdoullie Marcel","FOO","1913-12-18 15:00:00+00:00","ISBERGUES","FR",62,"2.76667","50.3","570SPO"
1355,"Pavillard Henri","FOO","1905-08-15 01:50:40+00:00","HERICOURT","FR",70,"6.15","47.61667","570SPO"
1356,"Gauquelin-A1-1356","FOO","1926-11-26 16:00:00+00:00","PONT SCORFF","FR",56,"-2.73333","47.66667",
1357,"Petit Rene","FOO","1899-10-08 09:20:40+00:00","DAX","FR",40,"-0.5","43.9","570SPO"
1358,"Petitfils Andre","FOO","1920-02-10 21:40:00+00:00","ORLEANS","FR",45,"1.9","47.9","570SPO"
1359,"Piantoni Roger","FOO","1931-12-26 14:00:00+00:00","ETAIN","FR",55,"5.16667","48.76667",
1360,"Pironti Felix","FOO","1921-04-05 04:00:00+00:00","MARSEILLE","FR",13,"5.36667","43.3","570SPO"
1361,"Pleimelding Rene","FOO","1925-02-13 12:00:00+00:00","JOUDREVILLE","FR",54,"6.2","48.7",
1362,"Poblome Marcel","FOO","1921-02-01 12:00:00+00:00","TOURCOING","FR",59,"3.08333","50.65","570SPO"
1363,"Prevost Jean","FOO","1918-09-30 22:30:00+00:00","LE TEILLEUL","FR",50,"-1.08333","49.11667","570SPO"
1364,"Prouff Jean","FOO","1919-09-12 15:00:00+00:00","LE PEILLAC","FR",56,"-2.73333","47.66667","570SPO"
1365,"Gauquelin-A1-1365","FOO","1925-07-18 23:15:00+00:00","LE VESINET","FR",78,"2.13333","48.83333",
1366,"Rahis Bernard","FOO","1933-02-12 01:00:00+00:00","BLIDA","DZ",,"2.75","36.58333",
1367,"Remetter Francois","FOO","1928-08-08 22:30:00+00:00","STRASBOURG","FR",67,"7.75","48.58333",
1368,"Gauquelin-A1-1368","FOO","1890-12-12 04:51:16+00:00","BOULOGNE-BILLANC","FR",92,"2.18333","48.83333","570SPO"
1369,"Rimet Jules","FOO","1873-10-24 10:35:24+00:00","THEULEY-LES-LAV","FR",70,"6.15","47.61667",
1370,"Rio Roger","FOO","1913-02-13 09:00:00+00:00","DUNKERQUE","FR",62,"2.76667","50.3","570SPO"
1371,"Robin Jean","FOO","1921-07-25 01:00:00+00:00","MARSEILLE","FR",13,"5.36667","43.3","570SPO"
1372,"Rodriguez Sauveur","FOO","1920-10-17 01:00:00+00:00","SIDI-BEL-ABBES","DZ",,"-0.75","35.33333","570SPO"
1373,"Rose Georges","FOO","1910-04-30 15:50:40+00:00","MAISONS-ALFORT","FR",94,"2.48333","48.78333","570SPO"
1374,"Roy Serge","FOO","1932-11-09 04:00:00+00:00","BEAUNE","FR",21,"5.03333","47.31667",
1375,"Sauvage Paul","FOO","1939-03-17 20:30:00+00:00","LA SOUTERRAINE","FR",23,"1.86667","46.28333",
1376,"Schalbar Auguste","FOO","1889-11-07 11:21:16+00:00","LEVALLOIS-PERRET","FR",92,"2.18333","48.83333","570SPO"
1377,"Gauquelin-A1-1377","FOO","1931-01-29 07:30:00+00:00","DALHUNDEN","FR",67,"7.75","48.58333",
1378,"Scotti Roger","FOO","1925-07-29 16:00:00+00:00","MARSEILLE","FR",13,"5.36667","43.3",
1379,"Senac Guy","FOO","1933-03-19 14:00:00+00:00","VILLETANEUSE","FR",93,"2.5","48.91667",
1380,"Gauquelin-A1-1380","FOO","1924-07-08 02:00:00+00:00","VILLERUPT","FR",54,"6.2","48.7","570SPO"
1381,"Sinibaldi Paul","FOO","1921-12-03 14:00:00+00:00","MONTEMAGGIORE","FR",20,"8.75","41.91667",
1382,"Sinibaldi Pierre","FOO","1924-02-29 22:00:00+00:00","MONTEMAGGIORE","FR",20,"8.75","41.91667",
1383,"Somerlinck Marceau","FOO","1922-01-04 00:45:00+00:00","LILLE","FR",59,"3.08333","50.65","570SPO"
1384,"Stachowicz Edouard","FOO","1934-01-11 07:00:00+00:00","ESCAUDAIN","FR",59,"3.08333","50.65",
1385,"Stievenard Michel","FOO","1937-09-21 08:00:00+00:00","WAZIERS","FR",59,"3.08333","50.65",
1386,"Strappe Andre","FOO","1928-02-23 03:00:00+00:00","BULLY-LES-MINES","FR",62,"2.76667","50.3",
1387,"Stricanne Marceau","FOO","1920-01-01 08:00:00+00:00","LHOMME","FR",59,"3.08333","50.65","570SPO"
1388,"Synakowski Maryan","FOO","1936-03-14 20:45:00+00:00","CALONNE-RICOUAR","FR",62,"2.76667","50.3",
1389,"Taillandier Jean","FOO","1938-01-22 23:30:00+00:00","AUZANCES","FR",23,"1.86667","46.28333",
1390,"Tellechea Joseph","FOO","1926-11-27 08:00:00+00:00","DRANCY","FR",93,"2.5","48.91667",
1391,"Tessier Henri","FOO","1918-09-29 21:00:00+00:00","ASNIERES","FR",92,"2.18333","48.83333","570SPO"
1392,"Thepot Alex","FOO","1906-07-30 14:20:40+00:00","BREST","FR",29,"-4.1",48,"570SPO"
1393,"Tylinski Richard","FOO","1937-09-18 15:00:00+00:00","NOYANT-D'ALLIER","FR",3,"3.33333","46.56667",
1394,"Vandooren Jules","FOO","1908-12-30 21:05:40+00:00","ARMENTIERES","FR",59,"3.08333","50.65","570SPO"
1395,"Vandooren Roger","FOO","1923-04-27 08:25:00+00:00","CHOISY-LE-ROI","FR",94,"2.48333","48.78333",
1396,"Veinante Emile","FOO","1907-06-12 02:30:00-01:00","SABLON","FR",57,"6.18333","49.11667","570SPO"
1397,"Verriest Georges","FOO","1909-07-15 05:35:40+00:00","ROUBAIX","FR",59,"3.08333","50.65","570SPO"
1398,"Vignal Rene","FOO","1926-08-12 19:30:00+00:00","BEZIERS","FR",34,"3.88333","43.61667",
1399,"Gauquelin-A1-1399","FOO","1930-11-29 18:00:00+00:00","LABEUVRIERE","FR",62,"2.76667","50.3",
1400,"Wallet Urbain","FOO","1899-07-03 10:50:40+00:00","MONTDIDIER","FR",80,"2.3","49.9",
1401,"Walter Marius","FOO","1927-05-05 02:00:00+00:00","CARVIN","FR",62,"2.76667","50.3",
1402,"Wendling Jean","FOO","1934-04-29 21:00:00+00:00","BISCHHEIM","FR",67,"7.75","48.58333",
1403,"Wisniewski Maryan","FOO","1937-02-01 10:15:00+00:00","CALONNE-RICOUAR","FR",62,"2.76667","50.3",
1404,"Zatelli Mario","FOO","1912-12-21 13:00:00+00:00","SETIF","DZ",,"3.75","36.16667","570SPO"
1405,"Gauquelin-A1-1405","FOO","1927-05-18 17:30:00+00:00","DIVION","FR",62,"2.76667","50.3",
1406,"Zitouni Mustapha","FOO","1928-10-19 05:00:00+00:00","ALGER","DZ",,3,"36.78333",
1407,"Acconcia Italo","FOO","1925-04-20 02:30:00-01:00","CASTELVECCHIO","IT","AQ","13.5","42.4",
1408,"Allasio Federico","FOO","1914-05-30 06:00:00-01:00","TORINO","IT","TO",8,45,
1409,"Amadei Amadeo","FOO","1921-07-26 22:00:00-01:00","FRASCATI","IT","RM","12.5","41.9",
1410,"Andreoli Sergio","FOO","1922-05-03 07:00:00-01:00","CAPRANICA","IT","VT",12,"42.4",
1411,"Annovazzi Carlo","FOO","1925-05-24 10:15:00-01:00","MILANO","IT","MI","9.25","45.5",
1412,"Antonazzi Francesco","FOO","1924-05-06 23:00:00-01:00","MORLUPO","IT","RM","12.5","41.9",
1413,"Gauquelin-A1-1413","FOO","1928-01-17 10:10:00-01:00","HONE BARD","IT","AO",8,"45.8",
1414,"Arcari Bruno","FOO","1915-09-15 02:00:00-01:00","CASALPUSTERLENG","IT","MI","9.25","45.5",
1415,"Armano Gino","FOO","1927-10-25 23:30:00-01:00","CASSINAGROSSA D","IT","AL",9,45,
1416,"Azzini Giovanni","FOO","1929-08-27 08:00:00-01:00","QUINZANO D'OGLI","IT","BS",11,"45.5",
1417,"Bacci Giancarlo","FOO","1931-06-17 15:00:00-01:00","PERETOLA","IT","FI","11.5","43.7",
1418,"Gauquelin-A1-1418","FOO","1907-09-05 07:30:00-01:00","VADO LIGURE","IT","SV","8.75","44.3",
1419,"Bacigalupo Valerio","FOO","1924-03-12 02:00:00-01:00","VADO LIGURE","IT","SV","8.75","44.3",
1420,"Baldini Giuseppe","FOO","1922-03-11 13:00:00-01:00","RUSSI","IT","RA","12.25","44.4",
1421,"Baldo Giuseppe","FOO","1914-07-27 11:15:00-01:00","PIOMBINO DESE","IT","PD","12.25","45.4",
1422,"Ballacci Dino","FOO","1924-05-24 07:45:00-01:00","BOLOGNA","IT","BO",11,"44.5",
1423,"Ballarin Aldo","FOO","1922-01-10 07:00:00-01:00","CHIOGGIA","IT","VE","12.5","45.5",
1424,"Ballico Giovanni","FOO","1924-11-28 15:00:00-01:00","LONIGO","IT","VI",12,"45.5",
1425,"Baloncieri Adolfo","FOO","1897-07-27 08:00:00-01:00","ALESSANDRIA","IT","AL",9,45,
1426,"Bassetto Adriano","FOO","1925-09-08 03:30:00-01:00","VICENZA","IT","VI",12,"45.5",
1427,"Battistoni Giovanni","FOO","1910-01-07 20:00:00-01:00","S. GIOVANNI LUP","IT","VR",11,"45.4",
1428,"Gauquelin-A1-1428","FOO","1927-09-26 10:00:00-01:00","AJELLO DEL FRIU","IT","UD","13.5",46,
1429,"Becattini Fosco","FOO","1925-03-16 13:00:00-01:00","SESTRI LEVANTE","IT","GE",9,"44.4",
1430,"Gauquelin-A1-1430","FOO","1929-01-07 11:30:00-01:00","CREMA","IT","CR",11,"45.2",
1431,"Berdardin Giorgio","FOO","1928-04-24 20:30:00-01:00","BONASSOLA","IT","SP","10.25",44,
1432,"Berdardini Fulvio","FOO","1906-01-01 21:30:00-01:00","ROMA","IT","RM","12.5","41.9",
1433,"Gauquelin-A1-1433","FOO","1932-08-09 05:30:00-01:00","PONTE S. PIETRO","IT","BG","9.75","45.6",
1434,"Bertoni Sergio","FOO","1915-09-23 03:00:00-01:00","PISA","IT","PI","10.5","43.7",
1435,"Bertuccelli Alberto","FOO","1924-01-14 14:00:00-01:00","VIAREGGIO","IT","LU",11,"43.7",
1436,"Bettini Lorenzo","FOO","1931-01-15 10:00:00-01:00","VILLANUOVA","IT","BS",11,"45.5",
1437,"Biagi Carlo","FOO","1914-04-20 21:00:00-01:00","VIAREGGIO","IT","LU",11,"43.7",
1438,"Biavati Amedeo","FOO","1915-04-04 02:45:00-01:00","BOLOGNA","IT","BO",11,"44.5",
1439,"Bigogno Giuseppe","FOO","1909-07-22 21:00:00-01:00","ALBIZZATE","IT","VA",9,"45.8",
1440,"Bisigato Antonio","FOO","1911-07-26 15:00:00-01:00","TREVISO","IT","TV","12.75","45.6",
1441,"Bizzarri Claudio","FOO","1933-12-21 10:00:00-01:00","CIVITANOVA MARC","IT","MC","13.25","43.4",
1442,"Bo Mario","FOO","1912-12-04 02:30:00-01:00","SAVONA","IT","SV","8.75","44.3",
1443,"Boffi Aldo","FOO","1915-01-26 18:00:00-01:00","GIUSSANO","IT","MI","9.25","45.5",
1444,"Boniperti Gian","FOO","1928-07-04 02:30:00-01:00","BARENGO","IT","NO",9,"45.5",
1445,"Bonizzoni Giuseppe","FOO","1908-04-22 16:30:00-01:00","GENIVOLTA","IT","CR",11,"45.2",
1446,"Bonomi Andrea","FOO","1923-02-14 20:00:00-01:00","CASSANO D'ADDA","IT","MI","9.25","45.5",
1447,"Bonomi Giuseppe","FOO","1913-01-03 23:00:00-01:00","RANICA","IT","BG","9.75","45.6",
1448,"Bortoletto Raoul","FOO","1925-05-09 11:00:00-01:00","TREVISO","IT","TV","12.75","45.6",
1449,"Boscolo Enore","FOO","1929-07-18 01:00:00-01:00","UDINE","IT","UD","13.5",46,
1450,"Gauquelin-A1-1450","FOO","1932-09-23 06:00:00-01:00","MODENA","IT","MO","11.25","44.6",
1451,"Broccini Pietro","FOO","1928-01-02 08:20:00-01:00","PORTOVENERE","IT","SP","10.25",44,
1452,"Brunella Luigi","FOO","1914-04-14 22:30:00-01:00","GARLASCO","IT","PV",9,"45.2",
1453,"Buffon Lorenzo","FOO","1929-12-19 05:20:00-01:00","MAIANO","IT","UD","13.5",46,
1454,"Bugatti Ottavio","FOO","1928-09-23 22:00:00-01:00","LENTATE SUL SEV","IT","MI","9.25","45.5",
1455,"Buonocuore Carmelo","FOO","1912-02-23 10:00:00-01:00","CAPUA","IT","CE","14.5","41.1",
1456,"Burini Renzo","FOO","1927-10-10 10:00:00-01:00","PALMANOVA","IT","UD","13.5",46,
1457,"Busani Umberto","FOO","1915-02-01 01:30:00-01:00","PARMA","IT","PR","10.75","44.8",
1458,"Buscaglia Carlo","FOO","1909-02-09 19:00:00-01:00","BALOCCO","IT","VC","8.5","45.4",
1459,"Buscaglia Pietro","FOO","1911-02-09 07:00:00-01:00","TORINO","IT","TO",8,45,
1460,"Cade Giancarlo","FOO","1930-02-27 17:30:00-01:00","ZANICA","IT","BG","9.75","45.6",
1461,"Caimo Angelo","FOO","1914-07-14 13:05:00-01:00","S. PIETRO MOSEZ","IT","NO",9,"45.5",
1462,"Campatelli Aldo","FOO","1919-04-07 14:00:00-01:00","MILANO","IT","MI","9.25","45.5",
1463,"Cappello Gino","FOO","1920-06-02 00:00:00-01:00","PADOVA","IT","PD","12.25","45.4",
1464,"Gauquelin-A1-1464","FOO","1922-07-01 15:10:00-01:00","CERIGNOLA","IT","FG","15.5","41.6",
1465,"Cardarelli Amos","FOO","1930-03-06 08:30:00-01:00","MONTEROTONDO","IT","RM","12.5","41.9",
1466,"Casari Giuseppe","FOO","1922-04-10 20:00:00-01:00","MARTINENGO","IT","BG","9.75","45.6",
1467,"Cassani Valerio","FOO","1922-02-28 13:30:00-01:00","JERAGO","IT","VA",9,"45.8",
1468,"Castelli Giulio","FOO","1925-05-31 12:00:00-01:00","TORINO","IT","TO",8,45,
1469,"Castigliano Eusebio","FOO","1921-02-09 10:00:00-01:00","VERCELLI","IT","VC","8.5","45.4",
1470,"Cavigioli Emilio","FOO","1925-07-03 10:30:00-01:00","OMEGNA","IT","NO",9,"45.5",
1471,"Cecconi Flavio","FOO","1923-02-27 13:15:00-01:00","VERONA","IT","VR",11,"45.4",
1472,"Celio Celestino","FOO","1925-05-20 02:00:00-01:00","S. MARTINO DI V","IT","RO","12.25",45,
1473,"Ceresoli Carlo","FOO","1910-06-14 02:00:00-01:00","BERGAMO","IT","BG","9.75","45.6",
1474,"Cervato Sergio","FOO","1929-03-22 10:00:00-01:00","CARMIGNANO DI B","IT","PD","12.25","45.4",
1475,"Cervellati Cesarino","FOO","1930-02-15 06:00:00-01:00","BARICELLA","IT","BO",11,"44.5",
1476,"Chiapella Giuseppe","FOO","1924-09-28 07:00:00-01:00","SAN DONATO MILA","IT","MI","9.25","45.5",
1477,"Chizzo Bruno","FOO","1916-04-19 13:00:00-01:00","UDINE","IT","UD","13.5",46,
1478,"Ciccarelli Giovanni","FOO","1927-01-29 01:00:00-01:00","CIVITANOVA MARC","IT","MC","13.25","43.4",
1479,"Colaussi Luigi","FOO","1914-03-04 07:00:00-01:00","GRADISCA","IT","GO","13.5",46,
1480,"Comaschi Luciano","FOO","1931-07-03 17:00:00-01:00","MELZO","IT","MI","9.25","45.5",
1481,"Combi Giampiero","FOO","1902-12-20 22:00:00-01:00","TORINO","IT","TO",8,45,
1482,"Conti Oliviero","FOO","1933-02-28 18:30:00-01:00","MILANO","IT","MI","9.25","45.5",
1483,"Corbelli Guido","FOO","1913-03-16 01:00:00-01:00","SASSUOLO","IT","MO","11.25","44.6",
1484,"Gauquelin-A1-1484","FOO","1932-07-07 00:00:00-01:00","MODENA","IT","MO","11.25","44.6",
1485,"Corsi Giordano","FOO","1908-01-09 15:00:00-01:00","GONZAGA","IT","MN",11,"45.2",
1486,"Costagliola Leonardo","FOO","1921-10-27 11:00:00-01:00","TARANTO","IT","TA","17.5","40.5",
1487,"Dal Monte Giorgio","FOO","1931-05-04 11:00:00-01:00","AOSTA","IT","AO",8,"45.8",
1488,"Gauquelin-A1-1488","FOO","1932-08-09 03:30:00-01:00","ALESSANDRIA","IT","AL",9,45,
1489,"Depetrini Theobaldo","FOO","1913-03-12 22:00:00-01:00","VERCELLI","IT","VC","8.5","45.4",
1490,"De Santis Pietro","FOO","1927-07-01 05:00:00-01:00","LECCE","IT","LE","18.75","40.4",
1491,"De Vecchi Renzo","FOO","1894-02-03 10:00:00-01:00","MILANO","IT","MI","9.25","45.5",
1492,"Di Benedetti Dante","FOO","1916-10-28 05:00:00-01:00","GENZANO","IT","RM","12.5","41.9",
1493,"Dugoni Bruno","FOO","1905-03-30 02:25:00-01:00","MODENA","IT","MO","11.25","44.6",
1494,"Fabbri Edmondo","FOO","1921-11-16 12:00:00-01:00","CASTELBOLOGNESE","IT","RA","12.25","44.4",
1495,"Farina Giuseppe","FOO","1927-07-04 21:30:00-01:00","RECANATI","IT","MC","13.25","43.4",
1496,"Ferrari Giovanni","FOO","1907-12-06 06:30:00-01:00","ALESSANDRIA","IT","AL",9,45,
1497,"Ferrari Severino","FOO","1914-08-24 01:30:00-01:00","REGGIO EMILIA","IT","RE","10.75","44.6",
1498,"Ferrario Rino","FOO","1926-12-07 11:00:00-01:00","ALBIATE BRIANZA","IT","MI","9.25","45.5",
1499,"Ferraris Pietro","FOO","1912-02-15 07:00:00-01:00","VERCELLI","IT","VC","8.5","45.4",
1500,"Fiorini Dino","FOO","1915-07-15 15:15:00-01:00","S. GIORGIO DI P","IT","BO",11,"44.5",
1501,"Foni Alfredo","FOO","1911-01-20 20:00:00-01:00","UDINE","IT","UD","13.5",46,
1502,"Gauquelin-A1-1502","FOO","1922-02-24 15:00:00-01:00","PADOVA","IT","PD","12.25","45.4",
1503,"Franzosi Angelo","FOO","1921-11-07 11:45:00-01:00","MILANO","IT","MI","9.25","45.5",
1504,"Frignani Amleto","FOO","1932-03-01 16:15:00-01:00","CARPI","IT","MO","11.25","44.6",
1505,"Furiassi Zeffiro","FOO","1923-01-19 22:30:00-01:00","PESARO","IT","PS",13,44,
1506,"Gabetto Guglielmo","FOO","1916-02-24 08:00:00-01:00","TORINO","IT","TO",8,45,
1507,"Galassi Alberto","FOO","1922-10-16 14:00:00-01:00","TODI","IT","PG",13,43,
1508,"Galimberti Edoardi","FOO","1915-07-22 05:00:00-01:00","COMO","IT","CO","9.25","45.8",
1509,"Gallea Cesare","FOO","1917-09-23 07:00:00-01:00","TORINO","IT","TO",8,45,
1510,"Galli Carlo","FOO","1931-03-06 06:00:00-01:00","MONTECATINI TER","IT","PT","11.25",44,
1511,"Gauquelin-A1-1511","FOO","1921-02-08 20:00:00-01:00","BRESCIA","IT","BS",11,"45.5",
1512,"Genta Mario","FOO","1912-03-01 16:00:00-01:00","TORINO","IT","TO",8,45,
1513,"Ghezzi Giorgio","FOO","1930-07-11 18:00:00-01:00","CESENATICO","IT","FO","12.5","44.2",
1514,"Gauquelin-A1-1514","FOO","1928-01-18 09:30:00-01:00","S. MARTINO DI L","IT","PD","12.25","45.4",
1515,"Giovannini Guglielmo","FOO","1925-12-17 04:00:00-01:00","CASTELLO D'ARGI","IT","BO",11,"44.5",
1516,"Giuliano Luigi","FOO","1930-08-16 03:00:00-01:00","VERCELLI","IT","VC","8.5","45.4",
1517,"Gauquelin-A1-1517","FOO","1932-09-23 10:15:00-01:00","MONFALCONE","IT","GO","13.5",46,
1518,"Grava Lino","FOO","1927-03-06 23:00:00-01:00","VITTORIO VENETO","IT","TV","12.75","45.6",
1519,"Griffanti Luigi","FOO","1917-04-20 04:00:00-01:00","TURBIGO","IT","MI","9.25","45.5",
1520,"Grosso Piero","FOO","1923-12-22 13:00:00-01:00","RONCADE","IT","TV","12.75","45.6",
1521,"Invernizzi Giovanni","FOO","1931-08-26 02:30:00-01:00","ALBAIRATE","IT","MI","9.25","45.5",
1522,"La Forgia Domenico","FOO","1928-08-11 18:00:00-01:00","MOLFETTA","IT","BA",17,"41.2",
1523,"La Rosa Francesco","FOO","1926-12-09 18:00:00-01:00","MESSINA","IT","ME","15.5",38,
1524,"Lorenzi Benito","FOO","1925-12-20 07:00:00-01:00","BUGGIANO","IT","PT","11.25",44,
1525,"Loschi Elio","FOO","1909-08-08 05:00:00-01:00","UDINE","IT","UD","13.5",46,
1526,"Lovati Roberto","FOO","1927-07-20 17:00:00-01:00","CUSANO MILANINO","IT","MI","9.25","45.5",
1527,"Lucentini Amaldo","FOO","1930-07-07 01:45:00-01:00","TOLENTINO","IT","MC","13.25","43.4",
1528,"Maestrelli Tommaso","FOO","1922-10-07 06:00:00-01:00","PISA","IT","PI","10.5","43.7",
1529,"Magli Augusto","FOO","1923-03-09 15:30:00-01:00","MOLINELLA","IT","BO",11,"44.5",
1530,"Magnini Ardico","FOO","1928-10-21 09:00:00-01:00","PISTOIA","IT","PT","11.25",44,
1531,"Malatesta Mario","FOO","1908-02-29 05:00:00-01:00","ROMA","IT","RM","12.5","41.9",
1532,"Maldini Cesare","FOO","1932-02-05 07:20:00-01:00","TRIESTE","IT","TS",14,"45.6",
1533,"Malinverni Ermando","FOO","1919-10-30 04:00:00-01:00","VERCELLI","IT","VC","8.5","45.4",
1534,"Manente Sergio","FOO","1924-12-10 06:30:00-01:00","UDINE","IT","UD","13.5",46,
1535,"Marchi Sergio","FOO","1920-05-22 13:00:00-01:00","PISA","IT","PI","10.5","43.7",
1536,"Mari Giacomo","FOO","1924-10-17 15:00:00-01:00","VESCOVATO","IT","CR",11,"45.2",
1537,"Mariani Amos","FOO","1931-03-30 14:00:00-01:00","MONTECATINI TER","IT","PT","11.25",44,
1538,"Maroso Virgilio","FOO","1925-06-26 01:00:00-01:00","MAROSTICA","IT","VI",12,"45.5",
1539,"Gauquelin-A1-1539","FOO","1923-05-27 11:20:00-01:00","CASTELLUCCHIO","IT","MN",11,"45.2",
1540,"Masci Vittorio","FOO","1925-07-07 10:45:00-01:00","MOLINA ATERNO","IT","AQ","13.5","42.4",
1541,"Masetti Guido","FOO","1907-11-22 05:30:00-01:00","VERONA","IT","VR",11,"45.4",
1542,"Gauquelin-A1-1542","FOO","1924-06-03 01:00:00-01:00","CREMA","IT","CR",11,"45.2",
1543,"Mazzola Valentino","FOO","1919-01-26 23:00:00-01:00","CASSANO D'ADDA","IT","MI","9.25","45.5",
1544,"Meazza Giuseppe","FOO","1910-08-23 10:00:00-01:00","MILANO","IT","MI","9.25","45.5",
1545,"Menegotti Enzo","FOO","1925-07-13 15:30:00-01:00","VERONA","IT","VR",11,"45.4",
1546,"Menti Romeo","FOO","1919-09-05 14:00:00-01:00","VICENZA","IT","VI",12,"45.5",
1547,"Mezzadri Giammarco","FOO","1923-01-07 01:45:00-01:00","MANTONA","IT","MN",11,"45.2",
1548,"Mian Germano","FOO","1912-09-07 13:30:00-01:00","CORMONS","IT","GO","13.5",46,
1549,"Michelini Danilo","FOO","1917-03-06 14:00:00-01:00","LUCCA","IT","LU",11,"43.7",
1550,"Miglioli Renato","FOO","1921-10-03 03:00:00-01:00","CARONNO VARESIN","IT","VA",9,"45.8",
1551,"Milano Luigi","FOO","1913-07-06 17:00:00-01:00","ALESSANDRIA","IT","AL",9,45,
1552,"Gauquelin-A1-1552","FOO","1928-01-17 22:00:00-01:00","ROVELLASCA","IT","CO","9.25","45.8",
1553,"Montesanto Mario","FOO","1909-08-11 17:00:00-01:00","VENEZIA","IT","VE","12.5","45.5",
1554,"Montico Antonio","FOO","1933-12-30 11:30:00-01:00","VALVASONE","IT","UD","13.5",46,
